image,image_patch,mask_patch,label,fold,ela,root_dir
c96dfr7_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
fromthevalleys-_18080754552,43.jpg,,0,0,43_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rosshawkes_5529200729,37.jpg,,0,0,37_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
vermis_32211685838,38.jpg,,0,0,38_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94pnq5_0,11.jpg,11_gt.jpg,1,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
154921550@N02_26205961588,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cgvx4_orig,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gilles_itzkovitchklein_1694469307,39.jpg,,0,0,39_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bigvi_orig,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94ol6h_0,80.jpg,80_gt.jpg,1,0,80_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ehqe2_0,55.jpg,55_gt.jpg,1,0,55_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
forthefunofit_7832071454,44.jpg,,0,0,44_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tomsen_243943281,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ay9o7_0,17.jpg,17_gt.jpg,1,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
wetfeet2000_1875581627,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9chzux_0,44.jpg,44_gt.jpg,1,0,44_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
worldmeteorologicalorganization_23452015630,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8tx1h1_0,24.jpg,24_gt.jpg,1,0,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bbmcy_orig,19.jpg,,0,0,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cdvuj_orig,99.jpg,,0,0,99_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_9446165686,35.jpg,,0,0,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kevinhackert_23891907959,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cvpy513-14_14571033513,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
altmania_2365856927,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9agnet_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
drewandmerissa_64350335,38.jpg,,0,0,38_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fxe3f_0,13.jpg,13_gt.jpg,1,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
aliented_176179922,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bs5ew_orig,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
youes72_46367093485,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8vkbiq_0,47.jpg,47_gt.jpg,1,0,47_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
brandoncfg_8926022282,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nzcarfreak_25269817163,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ecnrt_0,46.jpg,46_gt.jpg,1,0,46_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_3529117324,9.jpg,,0,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8yv0ld_0,4.jpg,4_gt.jpg,1,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94tbw3_0,35.jpg,35_gt.jpg,1,0,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rishabhchandan_4894097177,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
22791286@N06_6342224606,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
southbeachcars_45940658284,20.jpg,,0,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
43555660@N00_8202830825,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z3l9n_0,20.jpg,20_gt.jpg,1,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bircs_orig,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bza2v_orig,24.jpg,,0,0,24_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9gda7u_0,10.jpg,10_gt.jpg,1,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14651116821,33.jpg,,0,0,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kd85_36327309813,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
educationinternational_2919106548,22.jpg,,0,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9drgb8_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
dogpaste_1101936982,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9eddxz_0,23.jpg,23_gt.jpg,1,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94otp8_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gordonwatts_294677537,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95aqlb_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97vf7q_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ggl99_0,25.jpg,25_gt.jpg,1,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b61h7_orig,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
friscocali_8635387035,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mazzle_15640376968,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9fdzmf_0,56.jpg,56_gt.jpg,1,0,56_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
66062911@N03_8120252347,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bfbnf_orig,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
charliesteele_1112629753,22.jpg,,0,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9euxib_0,29.jpg,29_gt.jpg,1,0,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94oyfj_0,16.jpg,16_gt.jpg,1,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97u2q9_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
57873672@N07_14813797752,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8yv0ld_0,26.jpg,26_gt.jpg,1,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9drgb8_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
30591976@N05_3607216235,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92glob_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mikealex_15584775408,17.jpg,,0,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
infrogmation_12385836695,22.jpg,,0,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94dlao_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
63010504@N04_7580652360,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cd24q_orig,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
icelandic_sheepdog_6707275245,27.jpg,,0,0,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8u0wl4_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
amateurradio_19532206856,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jonathonw_43042768250,37.jpg,,0,0,37_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c968udn_0,21.jpg,21_gt.jpg,1,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
189210134@N06_50079200671,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95gd9r_0,26.jpg,26_gt.jpg,1,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b26rs_orig,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c993h77_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8vepqy_0,4.jpg,4_gt.jpg,1,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c949n9f_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ckx05_0,52.jpg,52_gt.jpg,1,0,52_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dl27f_0,33.jpg,33_gt.jpg,1,0,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c986who_0,10.jpg,10_gt.jpg,1,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
sarahcord_577730292,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90n1qm_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
worldscouting_48390700456,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ingolauer_50087239021,16.jpg,,0,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
fabola_27874919737,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
nicksphotos_164650274,20.jpg,,0,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bq750_orig,33.jpg,,0,0,33_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rpmarks_10424216004,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z3l9n_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_3529117324,17.jpg,,0,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
edenpictures_49560975942,28.jpg,,0,0,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jasherry_3042629840,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,111.jpg,111_gt.jpg,1,0,111_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
studiokanu_49505076126,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ca1of_0,9.jpg,9_gt.jpg,1,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1cdqz3_orig,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
140857280@N06_44032291661,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99i7gc_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cufxm_0,6.jpg,6_gt.jpg,1,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jimbaker_70732094,28.jpg,,0,0,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tomsen_243943281,17.jpg,,0,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90eken_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94oyfj_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
locket479_412116472,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bax4h_orig,42.jpg,,0,0,42_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rurinoshima_5539900736,8.jpg,,0,0,8_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94frqx_0,10.jpg,10_gt.jpg,1,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90d9fr_0,21.jpg,21_gt.jpg,1,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
140857280@N06_44032291661,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
kyn_chung_42333365170,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c81cn_orig,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
8789515@N06_8208967417,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ell-r-brown_3633789128,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c95h4kd_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1ajtpd_orig,18.jpg,,0,0,18_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bmy3r_0,11.jpg,11_gt.jpg,1,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
10340081@N02_2558439096,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
7219472@N03_2190148305,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ehqe2_0,37.jpg,37_gt.jpg,1,0,37_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
amatuerphotographer_6925496189,2.jpg,,0,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
peterjr1961_4480818540,26.jpg,,0,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
56068758@N00_2636239879,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
isafmedia_3255429786,30.jpg,,0,0,30_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
padraics_travels_2963440181,14.jpg,,0,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ens87_0,15.jpg,15_gt.jpg,1,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bedrick_1954468741,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cnjtp_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,20.jpg,20_gt.jpg,1,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92ebc2_0,55.jpg,55_gt.jpg,1,0,55_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8xa1qd_0,16.jpg,16_gt.jpg,1,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
89266648@N07_8128251990,11.jpg,,0,0,11_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
bluviolin_1575501645,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
25833968@N06_32893899753,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bq750_orig,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g93re_0,25.jpg,25_gt.jpg,1,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
24280411@N06_15062201548,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
56068758@N00_2636241825,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ingolauer_50087237191,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
illuminato_15458047865,21.jpg,,0,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9flfa0_0,20.jpg,20_gt.jpg,1,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
cabeel_2203933776,4.jpg,,0,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
lwf_eleventh_assembly_26952751565,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92q18a_0,4.jpg,4_gt.jpg,1,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c958gik_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z3m7v_0,27.jpg,27_gt.jpg,1,0,27_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wtc5y_0,14.jpg,14_gt.jpg,1,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9bm4rt_0,14.jpg,14_gt.jpg,1,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94otp8_0,2.jpg,2_gt.jpg,1,0,2_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1a41rr_orig,53.jpg,,0,0,53_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c97npfo_0,7.jpg,7_gt.jpg,1,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
73014677@N05_15152145778,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8wrglm_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8zepg5_0,12.jpg,12_gt.jpg,1,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94fzwl_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90sb3t_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
peterjr1961_3561329399,29.jpg,,0,0,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,22.jpg,22_gt.jpg,1,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9e7x90_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b8r7b_orig,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ecnrt_0,39.jpg,39_gt.jpg,1,0,39_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
feuilllu_52230678,25.jpg,,0,0,25_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mauroguanandi_35422729433,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g2fgf_0,19.jpg,19_gt.jpg,1,0,19_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jackskellington101_42116726,35.jpg,,0,0,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
tamago-moffle_4873775805,14.jpg,,0,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
aijoskobi_6333435158,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
34207576@N00_108981039,17.jpg,,0,0,17_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90d9fr_0,31.jpg,31_gt.jpg,1,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
130906625@N07_16357535621,31.jpg,,0,0,31_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1b506d_orig,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
ixmatex_22194193383,5.jpg,,0,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c96cglv_0,29.jpg,29_gt.jpg,1,0,29_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99x7l6_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1bza2v_orig,23.jpg,,0,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9a0ogm_0,4.jpg,4_gt.jpg,1,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
jackskellington101_42119469,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
46077077@N00_5406197636,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ck0j3_0,71.jpg,71_gt.jpg,1,0,71_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
amateurradio_18935825854,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
pasa_32489847797,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1c9ol1_orig,45.jpg,,0,0,45_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
krollian_38121727145,7.jpg,,0,0,7_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
limegreen367_2598526004,12.jpg,,0,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92dgp0_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
toniher_2098668005,10.jpg,,0,0,10_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9g4vhi_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1az3z4_orig,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
39646565@N05_5270725477,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
34207576@N00_108981039,3.jpg,,0,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
arlingtondes_6801687569,20.jpg,,0,0,20_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9ct2jr_0,21.jpg,21_gt.jpg,1,0,21_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c93l76u_0,5.jpg,5_gt.jpg,1,0,5_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c94nvm9_0,1.jpg,1_gt.jpg,1,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c99b3oc_0,22.jpg,22_gt.jpg,1,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gillpoole_220023906,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
discoverwaikumetecemetery_29887465770,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8z3et9_0,32.jpg,32_gt.jpg,1,0,32_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9e4i0n_0,4.jpg,4_gt.jpg,1,0,4_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8x0x1t_0,26.jpg,26_gt.jpg,1,0,26_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eltham_mob_49206145062,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
psg_74706626,9.jpg,,0,0,9_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c8yea0e_0,0.jpg,0_gt.jpg,1,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9cnst8_0,45.jpg,45_gt.jpg,1,0,45_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
66062911@N03_8120252347,0.jpg,,0,0,0_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c92coio_0,23.jpg,23_gt.jpg,1,0,23_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
mrdoctor_49680019038,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
gruenemann_2669025494,6.jpg,,0,0,6_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
arg_flickr_48341124757,28.jpg,,0,0,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
scribebytrade_1659236681,13.jpg,,0,0,13_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9dobg3_0,22.jpg,22_gt.jpg,1,0,22_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
hugo90_36131477874,14.jpg,,0,0,14_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
eksrx_14651116821,35.jpg,,0,0,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
1aut4s_orig,16.jpg,,0,0,16_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9d7ags_0,12.jpg,12_gt.jpg,1,0,12_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
144847460@N08_45878973005,35.jpg,,0,0,35_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c9b0mve_0,3.jpg,3_gt.jpg,1,0,3_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
c90k1ai_0,28.jpg,28_gt.jpg,1,0,28_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
rollercoasterphilosophy_3529117324,34.jpg,,0,0,34_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
airflore_3489590152,1.jpg,,0,0,1_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
100959748@N04_9660466773,15.jpg,,0,0,15_ela.jpg,Image_Manipulation_Dataset/IMD2020/image_patch_128
